t,x1,y1,z1
0.0,1.0,1.0,0.0
0.001,0.6324560933723851,1.2649108630473118,-4.89192631295704e-6
0.002,0.6324557267730033,1.2649109665444351,-1.956762585334815e-5
0.003,0.6324556075821403,1.2649110255215228,-4.402701919873047e-5
0.004,0.632455560393347,1.2649110474553567,-7.82701063761905e-5
0.005,0.6324555405881425,1.2649110538605706,-0.00012229688729926782
0.006,0.6324555304532302,1.2649110525722091,-0.0001761073618311515
0.007,0.6324555227094903,1.2649110459812107,-0.00023970152972476865
0.008,0.6324555140903854,1.2649110342452001,-0.0003130793905748542
0.009000000000000001,0.6324555055236295,1.2649110152599528,-0.0003962409437272539
0.010000000000000002,0.6324554920992476,1.2649109894416966,-0.0004891861883307975
0.011000000000000003,0.6324554738319996,1.264910954674845,-0.0005919151231089479
0.012000000000000004,0.6324554498831639,1.2649109089950308,-0.0007044277463687178
0.013000000000000005,0.6324554192129881,1.26491085031138,-0.0008267240558885378
0.014000000000000005,0.6324553806741583,1.2649107763597804,-0.0009588040488180867
0.015000000000000006,0.6324553330260047,1.2649106846957745,-0.0011006677215694115
0.016000000000000007,0.6324552749366635,1.2649105726934835,-0.0012523150696993337
0.017000000000000008,0.6324552049834032,1.2649104375454416,-0.0014137460877831714
0.01800000000000001,0.6324551216526765,1.2649102762625728,-0.001584960769279729
0.01900000000000001,0.6324550233401257,1.264910085674186,-0.0017659591063875863
0.02000000000000001,0.6324549083505864,1.2649098624279753,-0.0019567410898926785
0.02100000000000001,0.6324547748980869,1.2649096029900222,-0.0021573067090071714
0.022000000000000013,0.6324546211058482,1.2649093036447938,-0.002367655951199625
0.023000000000000013,0.6324544450062858,1.2649089604951462,-0.0025877888020164504
0.024000000000000014,0.6324542445410081,1.2649085694623226,-0.002817705244894661
0.025000000000000015,0.6324540175608191,1.264908126285958,-0.0030574052609659086
0.026000000000000016,0.6324537618257181,1.264907626524078,-0.003306888828851822
0.027000000000000017,0.6324534750048993,1.2649070655531007,-0.003566155924450627
0.028000000000000018,0.6324531546767541,1.264906438567838,-0.003835206520715068
0.02900000000000002,0.6324527983288719,1.2649057405814994,-0.0041140405874216125
0.03000000000000002,0.6324524033580396,1.2649049664256922,-0.004402658090930958
0.03100000000000002,0.6324519670702452,1.2649041107504244,-0.0047010589939398195
0.03200000000000002,0.6324514866806761,1.2649031680241072,-0.005009243255224021
0.03300000000000002,0.6324509593137218,1.264902132533558,-0.005327210829372863
0.03400000000000002,0.6324503820029773,1.2649009983840043,-0.005654961666514807
0.035000000000000024,0.6324497516912407,1.2648997594990845,-0.005992495712034428
0.036000000000000025,0.6324490652305184,1.264898409620856,-0.006339812906280683
0.037000000000000026,0.6324483193820254,1.2648969423097944,-0.006696913184266439
0.03800000000000003,0.6324475108161883,1.264895350944803,-0.007063796475359331
0.03900000000000003,0.6324466361126465,1.2648936287232135,-0.007440462702963885
0.04000000000000003,0.632445691760256,1.2648917686607932,-0.00782691178419495
0.04100000000000003,0.6324446741570906,1.2648897635917504,-0.008223143629542415
0.04200000000000003,0.632443579610452,1.2648876061687393,-0.008629158142527099
0.04300000000000003,0.6324424043368526,1.2648852888628739,-0.009044955219348175
0.04400000000000003,0.6324411444620439,1.264882803963723,-0.009470534748521884
0.04500000000000003,0.6324397960210084,1.2648801435793269,-0.009905896610511318
0.046000000000000034,0.6324383549579629,1.2648772996362023,-0.010351040677347595
0.047000000000000035,0.6324368171263641,1.264874263879352,-0.010805966812242355
0.048000000000000036,0.632435178288914,1.2648710278722741,-0.011270674869191531
0.04900000000000004,0.6324334341175647,1.2648675829969733,-0.011745164692570401
0.05000000000000004,0.6324315801935207,1.2648639204539684,-0.012229436116719975
0.05100000000000004,0.6324296120072497,1.264860031262308,-0.012723488965524632
0.05200000000000004,0.6324275249584822,1.2648559062595786,-0.013227323051981082
0.05300000000000004,0.6324255358223007,1.264851425368972,-0.013740938177780332
0.05400000000000004,0.6324232229501733,1.2648467874983944,-0.014264334132773775
0.05500000000000004,0.6324207657900969,1.2648418907810737,-0.014797510694642423
0.05600000000000004,0.6324181703074215,1.2648367198646162,-0.015340467628347766
0.057000000000000044,0.632415432105037,1.2648312643511521,-0.015893204685677814
0.058000000000000045,0.6324125460866595,1.264825513965686,-0.01645572160476389
0.059000000000000045,0.6324095070292821,1.2648194582698895,-0.017028018109588608
0.060000000000000046,0.6324063096170947,1.264813086645166,-0.017610093909485102
0.06100000000000005,0.632402948443503,1.2648063882916665,-0.018201948698627762
0.06200000000000005,0.6323994180112587,1.2647993522282512,-0.0188035821555141
0.06300000000000004,0.6323957127324749,1.2647919672925059,-0.019414993942437973
0.06400000000000004,0.6323918269286413,1.2647842221407686,-0.02003618370495411
0.06500000000000004,0.6323877548306349,1.26477610524815,-0.020667151071333947
0.06600000000000004,0.6323834905787321,1.2647676049085617,-0.02130789565201273
0.06700000000000005,0.6323790282226236,1.2647587092347414,-0.02195841703902829
0.06800000000000005,0.6323743617214267,1.2647494061582818,-0.02261871480545004
0.06900000000000005,0.6323694849437014,1.2647396834296587,-0.023288788504800356
0.07000000000000005,0.6323643916674648,1.264729528618262,-0.023968637670466877
0.07100000000000005,0.6323590755802073,1.2647189291124294,-0.024658261815106147
0.07200000000000005,0.6323535302789101,1.2647078721194767,-0.02535766043003853
0.07300000000000005,0.6323477492700604,1.2646963446657344,-0.026066832984634452
0.07400000000000005,0.6323419412003015,1.2646842259815012,-0.02678577892569378
0.07500000000000005,0.6323356828142452,1.2646717110212342,-0.027514497676807855
0.07600000000000005,0.6323291642967732,1.2646586877939496,-0.028252988637729598
0.07700000000000005,0.6323223833380871,1.2646451403296295,-0.029001251183718144
0.07800000000000006,0.6323153331006144,1.2646310546961972,-0.029759284664883128
0.07900000000000006,0.6323080065540828,1.264616416831997,-0.030527088405519324
0.08000000000000006,0.6323003965755147,1.2646012124958563,-0.03130466170343172
0.08100000000000006,0.6322924959515552,1.2645854272659787,-0.03209200382925227
0.08200000000000006,0.6322842973785514,1.2645690465399697,-0.03288911402574787
0.08300000000000006,0.6322757934625786,1.2645520555348861,-0.03369599150711965
0.08400000000000006,0.6322669767194681,1.2645344392872917,-0.03451263545829366
0.08500000000000006,0.6322578395748353,1.2645161826533111,-0.035339045034202723
0.08600000000000006,0.6322483743641084,1.2644972703086894,-0.03617521935905981
0.08700000000000006,0.6322385733325585,1.2644776867488507,-0.03702115752562267
0.08800000000000006,0.6322284286353312,1.2644574162889615,-0.03787685859444956
0.08900000000000007,0.6322179323374781,1.2644364430639943,-0.03874232159314641
0.09000000000000007,0.6322070764139918,1.2644147510287949,-0.039617545515605444
0.09100000000000007,0.6321958527498382,1.26439232395815,-0.04050252932123515
0.09200000000000007,0.6321842531399948,1.2643691454468609,-0.041397271934183036
0.09300000000000007,0.6321722692894859,1.2643451989098144,-0.04230177224254472
0.09400000000000007,0.6321598928134214,1.2643204675820616,-0.0432160290975695
0.09500000000000007,0.6321471152370369,1.2642949345188954,-0.0441400413128554
0.09600000000000007,0.6321339279957339,1.2642685825959314,-0.045073807663535755
0.09700000000000007,0.6321203224351212,1.2642413945091926,-0.046017326885456934
0.09800000000000007,0.6321062898110608,1.2642133527751966,-0.04697059767434753
0.09900000000000007,0.6320918212897101,1.2641844397310444,-0.04793361868497879
0.10000000000000007,0.6320769079475704,1.264154637534513,-0.04890638853031645
0.10100000000000008,0.632061540771532,1.2641239281641488,-0.0498889057806638
0.10200000000000008,0.6320459237163556,1.2640921868908803,-0.050881168962808754
0.10300000000000008,0.632029629734906,1.2640596042620915,-0.051883176559101817
0.10400000000000008,0.6320128526383003,1.2640260601731657,-0.05289492700664339
0.10500000000000008,0.6319955848711597,1.2639915349788753,-0.053916418696345524
0.10600000000000008,0.6319778169905081,1.2639560097544495,-0.054947649972046035
0.10700000000000008,0.6319595394480172,1.2639194654045545,-0.055988619129596545
0.10800000000000008,0.631940742605982,1.263881882655453,-0.05703932441594429
0.10900000000000008,0.6319214167375228,1.2638432420550514,-0.058099764028207324
0.11000000000000008,0.6319015520266493,1.263803523973025,-0.05916993611273994
0.11100000000000008,0.6318811385683238,1.2637627086009438,-0.0602498387641893
0.11200000000000009,0.6318601663685273,1.2637207759524034,-0.06133947002454325
0.11300000000000009,0.631838625344327,1.2636777058631627,-0.06243882788216963
0.11400000000000009,0.631816505323945,1.2636334779912781,-0.06354791027084694
0.11500000000000009,0.631793796046831,1.263588071817248,-0.06466671506878627
0.11600000000000009,0.631770487163733,1.263541466644158,-0.06579524009764476
0.11700000000000009,0.6317465682367744,1.2634936415978308,-0.06693348312153029
0.11800000000000009,0.6317220287395318,1.2634445756269814,-0.06808144184599757
0.11900000000000009,0.6316968580571107,1.2633942475033728,-0.06923911391703581
0.12000000000000009,0.6316710454862311,1.2633426358219797,-0.07040649692004733
0.1210000000000001,0.6316445802353072,1.2632897190011545,-0.07158358837881765
0.1220000000000001,0.6316174514245345,1.2632354752827966,-0.07277038575447721
0.1230000000000001,0.6315896480859784,1.26317988273253,-0.0739668864444517
0.1240000000000001,0.6315611591636612,1.2631229192398798,-0.07517308778141146
0.12500000000000008,0.6315319735136581,1.263064562518458,-0.07638898703220541
0.12600000000000008,0.6315020799041877,1.263004790106151,-0.07761458139679675
0.12700000000000009,0.6314714670157109,1.262943579365312,-0.0788498680071599
0.12800000000000009,0.6314401234410308,1.2628809074829621,-0.08009484392620546
0.1290000000000001,0.6314080376853924,1.2628167514709885,-0.08134950614667871
0.1300000000000001,0.6313751981665875,1.2627510881663555,-0.08261385159005223
0.1310000000000001,0.631341593215061,1.2626838942313157,-0.08388787710540987
0.1320000000000001,0.6313072110740201,1.262615146153627,-0.08517157946832225
0.1330000000000001,0.6312720398995464,1.2625448202467777,-0.08646495537971359
0.1340000000000001,0.631236067760709,1.2624728926502118,-0.08776800146471984
0.1350000000000001,0.6311992826396817,1.262399339329563,-0.08908071427153845
0.1360000000000001,0.6311616724318639,1.2623241360768942,-0.09040309027026926
0.1370000000000001,0.6311232249460009,1.262247258510942,-0.09173512585174697
0.1380000000000001,0.6310839279043106,1.2621686820773645,-0.09307681732636501
0.1390000000000001,0.6310437689426108,1.2620883820489988,-0.09442816092289075
0.1400000000000001,0.6310027356104504,1.2620063335261211,-0.09578915278727207
0.1410000000000001,0.6309610311255565,1.2619224035597811,-0.09715978898152262
0.1420000000000001,0.6309182166767056,1.2618367799997725,-0.09854006548217242
0.1430000000000001,0.6308744893398529,1.2617493325384208,-0.09992997817954903
0.1440000000000001,0.6308298370315903,1.261660035233069,-0.1013295228762179
0.1450000000000001,0.6307842468749116,1.26156886232395,-0.10273869528582916
0.1460000000000001,0.6307377059049907,1.2614757878816314,-0.1041574910318731
0.1470000000000001,0.6306902010717184,1.2613807858061195,-0.10558590564642663
0.1480000000000001,0.6306417192398683,1.261283829827171,-0.1070239345689011
0.1490000000000001,0.630592247189253,1.2611848935046068,-0.10847157314475846
0.1500000000000001,0.6305417716148896,1.261083950228639,-0.10992881662422961
0.1510000000000001,0.6304902791271599,1.2609809732201969,-0.1113956601610324
0.1520000000000001,0.6304377562519857,1.2608759355312689,-0.11287209881107522
0.1530000000000001,0.6303841894309954,1.2607688100452439,-0.1143581275311521
0.1540000000000001,0.630329565021703,1.260659569477263,-0.11585374117762903
0.1550000000000001,0.6302738692976867,1.2605481863745798,-0.11735893450512201
0.1560000000000001,0.6302170884487717,1.2604346331169234,-0.11887370216516613
0.1570000000000001,0.6301592085812178,1.2603188819168745,-0.12039803870487642
0.1580000000000001,0.6301002157179098,1.2602009048202445,-0.12193193856559986
0.1590000000000001,0.6300400957985501,1.2600806737064638,-0.12347539608155901
0.16000000000000011,0.62997883467986,1.2599581602889787,-0.12502840547848676
0.16100000000000012,0.6299164181357797,1.2598333361156546,-0.12659096087225288
0.16200000000000012,0.6298528318576744,1.259706172569188,-0.1281630562674816
0.16300000000000012,0.6297880614545447,1.2595766408675257,-0.12974468555616114
0.16400000000000012,0.6297220924532421,1.259444712064295,-0.13133584251624386
0.16500000000000012,0.629654910298685,1.2593103570492363,-0.132936520810238
0.16600000000000012,0.6295865003540829,1.2591735465486509,-0.1345467139837914
0.16700000000000012,0.629516847901163,1.2590342511258523,-0.13616641546426586
0.16800000000000012,0.6294459381404005,1.25889244118163,-0.13779561855930372
0.16900000000000012,0.6293737561912545,1.2587480869547167,-0.13943431645538498
0.17000000000000012,0.6293002870924077,1.2586011585222703,-0.14108250221637633
0.17100000000000012,0.6292255158020117,1.2584516258003617,-0.14274016878207127
0.17200000000000013,0.6291494271979344,1.2582994585444713,-0.14440730896672396
0.17300000000000013,0.6290720060780131,1.2581446263499936,-0.14608391545759433
0.17400000000000013,0.6289932371603159,1.257987098652759,-0.14776998081341253
0.17500000000000013,0.6289131050834019,1.2578268447295564,-0.14946549746289844
0.17600000000000013,0.6288315944065903,1.2576638336986667,-0.15117045770328133
0.17700000000000013,0.6287486896102326,1.25749803452041,-0.15288485369877708
0.17800000000000013,0.6286643750959888,1.2573294159976978,-0.15460867747906745
0.17900000000000013,0.6285786351871124,1.2571579467765992,-0.15634192093777136
0.18000000000000013,0.6284914541287369,1.2569835953469166,-0.1580845758309068
0.18100000000000013,0.6284028160881678,1.2568063300427679,-0.15983663377534427
0.18200000000000013,0.6283127051551822,1.2566261190431858,-0.1615980862472517
0.18300000000000013,0.6282211053423308,1.2564429303727205,-0.16336892458053018
0.18400000000000014,0.6281280005852471,1.256256731902058,-0.16514913996524122
0.18500000000000014,0.6280333747429615,1.2560674913486487,-0.16693872344602526
0.18600000000000014,0.6279372115982211,1.2558751762773435,-0.1687376659205112
0.18700000000000014,0.6278394948578141,1.2556797541010463,-0.17054595813771717
0.18800000000000014,0.627740208152901,1.2554811920813722,-0.17236359069644266
0.18900000000000014,0.6276393350393511,1.2552794573293227,-0.17419055404365144
0.19000000000000014,0.6275368589980846,1.255074516805968,-0.17602683847284592
0.19100000000000014,0.6274327634354215,1.2548663373231437,-0.17787243412243273
0.19200000000000014,0.6273270316834354,1.2546548855441584,-0.17972733097407867
0.19300000000000014,0.6272196470003122,1.2544401279845123,-0.18159151885105873
0.19400000000000014,0.6271105925707189,1.254222031012631,-0.18346498741659453
0.19500000000000015,0.6270000638223885,1.2540004546926407,-0.1853477261727947
0.19600000000000015,0.6268876224531563,1.2537755757711972,-0.18723972445657483
0.19700000000000015,0.6267734602317857,1.2535472557790428,-0.18914097144153047
0.19800000000000015,0.6266575602964767,1.2533154603819154,-0.19105145613387653
0.19900000000000015,0.6265399054700933,1.2530801552242414,-0.19297116737133133
0.20000000000000015,0.6264204785040182,1.252841305808178,-0.19490009382140153
0.20100000000000015,0.6262992620788475,1.2525988774942918,-0.19683822397965717
0.20200000000000015,0.6261762388048073,1.2523528355023945,-0.1987855461679974
0.20300000000000015,0.6260513912221823,1.2521031449123956,-0.20074204853290734
0.20400000000000015,0.6259247018017429,1.2518497706651583,-0.2027077190437441
0.20500000000000015,0.6257961529451879,1.251592677563386,-0.20468254549092213
0.20600000000000016,0.6256657269855915,1.2513318302725147,-0.20666651548413295
0.20700000000000016,0.6255334061878574,1.251067193321619,-0.20865961645058723
0.20800000000000016,0.6253991727491759,1.2507987311043318,-0.21066183563322463
0.20900000000000016,0.6252630087994967,1.250526407879783,-0.2126731600889141
0.21000000000000016,0.6251248964020016,1.2502501877735508,-0.2146935766866445
0.21100000000000016,0.6249848175535904,1.249970034778628,-0.2167230721057058
0.21200000000000016,0.6248427541853713,1.2496859127564073,-0.21876163283386066
0.21300000000000016,0.6246986881631613,1.2493977854376783,-0.22080924516550612
0.21400000000000016,0.6245526012879928,1.249105616423643,-0.22286589519982558
0.21500000000000016,0.6244044752966308,1.2488093691869477,-0.224931568838931
0.21600000000000016,0.6242542918620945,1.248509007072729,-0.22700625178599518
0.21700000000000016,0.6241020325941914,1.24820449329968,-0.229089929543374
0.21800000000000017,0.6239476790400581,1.2478957909611317,-0.2311825874107188
0.21900000000000017,0.6237912126847087,1.2475828630261492,-0.23328421048307832
0.22000000000000017,0.623632614951593,1.2472656723406508,-0.23539478364899089
0.22100000000000017,0.6234718672031648,1.2469441816285407,-0.23751429158856613
0.22200000000000017,0.6233089507414562,1.24661835349286,-0.23964271877155627
0.22300000000000017,0.6231438468086636,1.246288150416958,-0.2417800494554171
0.22400000000000017,0.6229765365877417,1.2459535347656796,-0.24392626768335843
0.22500000000000017,0.6228070012030072,1.2456144687865736,-0.2460813572823839
0.22600000000000017,0.622635221720752,1.2452709146111176,-0.24824530186132074
0.22700000000000017,0.6224611791498667,1.2449228342559655,-0.25041808480883737
0.22800000000000017,0.622284854442472,1.244570189624212,-0.252599689291451
0.22900000000000018,0.6221062284945619,1.2442129425066761,-0.25479009825152393
0.23000000000000018,0.6219252821466569,1.2438510545832089,-0.2569892944052493
0.23100000000000018,0.6217419961844661,1.243484487424018,-0.2591972602406254
0.23200000000000018,0.6215563513395616,1.2431132024910152,-0.2614139780154181
0.23300000000000018,0.6213683282900603,1.242737161139182,-0.26363942975511245
0.23400000000000018,0.6211779076613213,1.2423563246179614,-0.2658735972508526
0.23500000000000018,0.6209850700266492,1.2419706540726674,-0.2681164620573697
0.23600000000000018,0.6207897959080109,1.2415801105459177,-0.27036800549089846
0.23700000000000018,0.6205920657767643,1.2411846549790904,-0.2726282086270812
0.23800000000000018,0.6203918600543967,1.2407842482138012,-0.2748970522988603
0.23900000000000018,0.6201891591132753,1.2403788509934046,-0.277174517094358
0.24000000000000019,0.6199839432774102,1.2399684239645206,-0.279460583354744
0.2410000000000002,0.6197761928232328,1.23955292767859,-0.28175523117204077
0.2420000000000002,0.6195658879803735,1.2391323225934312,-0.2840584403870639
0.2430000000000002,0.6193530089324651,1.2387065690748473,-0.2863701905872023
0.2440000000000002,0.6191375358179523,1.2382756273982445,-0.28869046110424657
0.2450000000000002,0.6189194487309067,1.2378394577502614,-0.2910192310123009
0.2460000000000002,0.6186987277218855,1.2373980202304882,-0.29335647912532553
0.2470000000000002,0.6184753527987695,1.2369512748531435,-0.2957021839950392
0.2480000000000002,0.6182493039276289,1.236499181548802,-0.2980563239086823
0.2490000000000002,0.6180205610335973,1.2360417001661483,-0.3004188768867642
0.25000000000000017,0.6177891040017638,1.2355787904737578,-0.3027898206807978
0.25100000000000017,0.6175549126780783,1.2351104121619079,-0.3051691327710186
0.25200000000000017,0.6173179668702701,1.2346365248444156,-0.30755679036408967
0.25300000000000017,0.6170782463487803,1.234157088060504,-0.30995277039079167
0.25400000000000017,0.6168357308477124,1.2336720612767016,-0.3123570495036975
0.25500000000000017,0.6165904000657929,1.2331814038887665,-0.3147696040748317
0.25600000000000017,0.6163422336673519,1.2326850752236447,-0.3171904101933143
0.2570000000000002,0.6160912112833163,1.23218303454146,-0.31961944366298883
0.2580000000000002,0.6158373125122197,1.2316752410375316,-0.32205668000003396
0.2590000000000002,0.6155805169212286,1.231161653844429,-0.3245020944305586
