t,z2
0.0,0.0
0.0001,0.10363891524684307
0.0002,0.10457702578886904
0.00030000000000000003,0.1055171186294016
0.0004,0.10645902285265724
0.0005,0.10740257270981729
0.0006000000000000001,0.10834760738839327
0.0008,0.11024151132732404
0.001,0.11213953876788417
0.0012000000000000001,0.11404055967746332
0.0014000000000000002,0.11594350416161778
0.0016000000000000003,0.11784735724430866
0.0018000000000000004,0.1197511541172155
0.0022000000000000006,0.12355494526089415
0.0026000000000000007,0.12734800770752294
0.003000000000000001,0.1311240350722939
0.003400000000000001,0.13487719345218185
0.0038000000000000013,0.1386020458829076
0.0042000000000000015,0.14229348959030713
0.005000000000000002,0.14955710613174775
0.005800000000000002,0.1566321300489029
0.0066000000000000026,0.16348544902959067
0.007400000000000003,0.17008601467028292
0.008200000000000002,0.17640434921914744
0.009000000000000003,0.18241223397742268
0.010000000000000002,0.1894442845042664
0.011000000000000003,0.19589821010897968
0.012000000000000004,0.201725924786314
0.013000000000000005,0.20688237301052131
0.014000000000000005,0.21132612446147891
0.015000000000000006,0.2150201126799441
0.016000000000000007,0.21793244971864753
0.017000000000000008,0.22003724308797756
0.01800000000000001,0.22131533850256405
0.01900000000000001,0.2217549154616282
0.02000000000000001,0.221351874499318
0.02100000000000001,0.220109975015879
0.022000000000000013,0.2180407088107441
0.023000000000000013,0.21516292297483022
0.024000000000000014,0.21150223219847913
0.025000000000000015,0.20709028095125945
0.026000000000000016,0.20196392816778086
0.027000000000000017,0.19616443093122196
0.028000000000000018,0.1897367010662126
0.02900000000000002,0.18272870283243822
0.03000000000000002,0.17519105512298425
0.03100000000000002,0.16717690220236123
0.03200000000000002,0.15874212813757446
0.03300000000000002,0.14994601824004775
0.03400000000000002,0.14085252598496703
0.035000000000000024,0.1315324026455148
0.036000000000000025,0.12206661800227721
0.037000000000000026,0.11255179231969924
0.03800000000000003,0.10310884517810233
0.03900000000000003,0.09389681665990558
0.04000000000000003,0.08513471535054302
0.04100000000000003,0.07713417741944902
0.04200000000000003,0.07033979714291556
0.04300000000000003,0.06534830254451957
0.04400000000000003,0.0628208382489553
0.04500000000000003,0.0632017941238397
0.046000000000000034,0.06641829346950685
0.047000000000000035,0.07193552042330385
0.048000000000000036,0.07909000801924895
0.04900000000000004,0.08732206080816726
0.05000000000000004,0.0962247796610966
0.05100000000000004,0.1055139861441286
0.05200000000000004,0.11498868656739215
0.05300000000000004,0.12450131273064133
0.05400000000000004,0.13393823920693623
0.05500000000000004,0.14320752480419793
0.05600000000000004,0.15223123937362687
0.057000000000000044,0.160940638464403
0.058000000000000045,0.16927312769205582
0.059000000000000045,0.1771703865207882
0.060000000000000046,0.18457727609020194
0.06100000000000005,0.19144130462491304
0.06200000000000005,0.19771250942359384
0.06300000000000004,0.2033436614163845
0.06400000000000004,0.2082907213088819
0.06500000000000004,0.2125134842206156
0.06600000000000004,0.2159763485180758
0.06700000000000005,0.21864913910309652
0.06800000000000005,0.22050791013511856
0.06900000000000005,0.22153565096585964
0.07000000000000005,0.22172282494665652
0.07100000000000005,0.2210676851498732
0.07200000000000005,0.21957633327370416
0.07300000000000005,0.2172625153597815
0.07400000000000005,0.21414717631382424
0.07500000000000005,0.2102578201677252
0.07600000000000005,0.20562774109768225
0.07700000000000005,0.2002951998102598
0.07800000000000006,0.19430262156192696
0.07900000000000006,0.18769588816437968
0.08000000000000006,0.180523790438244
0.08100000000000006,0.17283770392621367
0.08200000000000006,0.16469155387596843
0.08300000000000006,0.1561421509350873
0.08400000000000006,0.14725001398333848
0.08500000000000006,0.13808086257831464
0.08600000000000006,0.1287080781927375
0.08700000000000006,0.11921663453484899
0.08800000000000006,0.10970933842045431
0.08900000000000007,0.10031678211161327
0.09000000000000007,0.09121323451449605
0.09100000000000007,0.08264151500571583
0.09200000000000007,0.07494888301561331
0.09300000000000007,0.06862609704304125
0.09400000000000007,0.06430645523791953
0.09500000000000007,0.06262360364364988
0.09600000000000007,0.06388803717056439
0.09700000000000007,0.06786255750786352
0.09800000000000007,0.0739377028288239
0.09900000000000007,0.08146656698431277
0.10000000000000007,0.08993578165391543
0.10100000000000008,0.0989795607941587
0.10200000000000008,0.10834246189414463
0.10300000000000008,0.11784210219282637
0.10400000000000008,0.12734273784322656
0.10500000000000008,0.13673827469605826
0.10600000000000008,0.145941617846531
0.10700000000000008,0.15487799769718497
0.10800000000000008,0.16348076823926339
0.10900000000000008,0.1716887707019239
0.11000000000000008,0.1794447232716465
0.11100000000000008,0.18669431489727734
0.11200000000000009,0.19338580757987037
0.11300000000000009,0.1994700234498191
0.11400000000000009,0.2049006315550821
0.11500000000000009,0.20963466702028252
0.11600000000000009,0.21363321984170588
0.11700000000000009,0.21686222762554944
0.11800000000000009,0.21929330074059863
0.11900000000000009,0.2209045039160431
0.12000000000000009,0.2216810189819685
0.1210000000000001,0.22161562181810276
0.1220000000000001,0.22070892347691942
0.1230000000000001,0.21896934958019862
0.1240000000000001,0.21641286021899414
0.12500000000000008,0.2130624403672142
0.12600000000000008,0.20894741399913738
0.12700000000000009,0.2041026507075489
0.12800000000000009,0.19856774068621627
0.1290000000000001,0.19238621360835637
0.1300000000000001,0.18560487201327008
0.1310000000000001,0.17827330413472603
0.1320000000000001,0.170443639001268
0.1330000000000001,0.1621706128824994
0.1340000000000001,0.15351203654381163
0.1350000000000001,0.14452979558324164
0.1360000000000001,0.13529159479428
0.1370000000000001,0.12587379510531385
0.1380000000000001,0.1163659277075309
0.1390000000000001,0.1068778677308309
0.1400000000000001,0.09755128915721421
0.1410000000000001,0.08857790740099135
0.1420000000000001,0.08022760971176263
0.1430000000000001,0.07288703811565096
0.1440000000000001,0.06709377049944151
0.1450000000000001,0.06350551808368445
0.1460000000000001,0.06269719041362674
0.1470000000000001,0.06482223691711786
0.1480000000000001,0.06949734351360827
0.1490000000000001,0.0760711354110556
0.1500000000000001,0.08392820334683763
0.1510000000000001,0.0926019440152888
0.1520000000000001,0.10176402990617366
0.1530000000000001,0.11118435717011031
0.1540000000000001,0.12069679790318845
0.1550000000000001,0.1301759284318992
0.1560000000000001,0.13952224452479917
0.1570000000000001,0.1486529073730687
0.1580000000000001,0.15749593586421717
0.1590000000000001,0.16598654863216308
0.16000000000000011,0.17406487954877883
0.16100000000000012,0.1816746050549884
0.16200000000000012,0.188762206728898
0.16300000000000012,0.19527669956090368
0.16400000000000012,0.2011697166129783
0.16500000000000012,0.20639587207471624
0.16600000000000012,0.21091333785137062
0.16700000000000012,0.21468457063127744
0.16800000000000012,0.2176771220902987
0.16900000000000012,0.21986445904314714
0.17000000000000012,0.22122671709055952
0.17100000000000012,0.2217513140830626
0.17200000000000013,0.22143336065431476
0.17300000000000013,0.22027582437925888
0.17400000000000013,0.21828942985428818
0.17500000000000013,0.21549230549905818
0.17600000000000013,0.21190941468904798
0.17700000000000013,0.20757182996755033
0.17800000000000013,0.20251592213471906
0.17900000000000013,0.19678254065355727
0.18000000000000013,0.1904162597522353
0.18100000000000013,0.1834647590242058
0.18200000000000013,0.17597840225052358
0.18300000000000013,0.16801007803910908
0.18400000000000014,0.15961537567641237
0.18500000000000014,0.15085319565930658
0.18600000000000014,0.1417869461930934
0.18700000000000014,0.13248657025870633
0.18800000000000014,0.12303180985410671
0.18900000000000014,0.11351739069641326
0.19000000000000014,0.10406127256503706
0.19100000000000014,0.09481783235495375
0.19200000000000014,0.08599875152590847
0.19300000000000014,0.07790452690485357
0.19400000000000014,0.0709646296015139
0.19500000000000015,0.06576155246828781
0.19600000000000015,0.06295925413301205
0.19700000000000015,0.06304035447105855
0.19800000000000015,0.06598928426594451
0.19900000000000015,0.07130417442752522
0.20000000000000015,0.07832064678332228
0.20100000000000015,0.08646412271804782
0.20200000000000015,0.09531314743994092
0.20300000000000015,0.1045730549198111
0.20400000000000015,0.11403598845835837
0.20500000000000015,0.123550007215368
0.20600000000000016,0.13299870076138964
0.20700000000000016,0.1422883375555322
0.20800000000000016,0.15133982163937357
0.20900000000000016,0.16008363671055503
0.21000000000000016,0.16845666365459755
0.21100000000000016,0.17640020730936354
0.21200000000000016,0.18385883709760314
0.21300000000000016,0.19077980345487394
0.21400000000000016,0.19711288247332157
0.21500000000000016,0.2028105512689089
0.21600000000000016,0.20782842156184467
0.21700000000000016,0.2121258680750585
0.21800000000000017,0.21566678783545545
0.21900000000000017,0.2184204212473974
0.22000000000000017,0.22036216032342273
0.22100000000000017,0.22147426769052939
0.22200000000000017,0.22174643506336628
0.22300000000000017,0.22117612339338485
0.22400000000000017,0.21976864843143695
0.22500000000000017,0.21753700245503288
0.22600000000000017,0.2145014313763704
0.22700000000000017,0.21068881192056788
0.22800000000000017,0.20613189244071647
0.22900000000000018,0.200868471399711
0.23000000000000018,0.1949405899229987
0.23100000000000018,0.18839381132831207
0.23200000000000018,0.18127665466642065
0.23300000000000018,0.17364024523112687
0.23400000000000018,0.16553824728440278
0.23500000000000018,0.15702715816004892
0.23600000000000018,0.1481670754985546
0.23700000000000018,0.1390231115747427
0.23800000000000018,0.12966773903754275
0.23900000000000018,0.12018454285664311
0.24000000000000019,0.11067417696236614
0.2410000000000002,0.10126385753617125
0.2420000000000002,0.0921225260595992
0.2430000000000002,0.0834846695108197
0.2440000000000002,0.07568514053630189
0.2450000000000002,0.06919892620259503
0.2460000000000002,0.06464788133286287
0.2470000000000002,0.0626777998529248
0.2480000000000002,0.06364694639584846
0.2490000000000002,0.06737201174440681
0.25000000000000017,0.07326522908223497
0.25100000000000017,0.0806724517431894
0.25200000000000017,0.08906469810553906
0.25300000000000017,0.09806279107862897
0.25400000000000017,0.1074020163898357
0.25500000000000017,0.11689399446968443
0.25600000000000017,0.12639916488062328
0.2570000000000002,0.1358089956390603
0.2580000000000002,0.1450348179910273
0.2590000000000002,0.15400083223389552
0.2600000000000002,0.16263970544760042
0.2610000000000002,0.1708898061298438
0.2620000000000002,0.17869350750907975
0.2630000000000002,0.18599622057215337
0.2640000000000002,0.19274595139228812
0.2650000000000002,0.19889325357465165
0.2660000000000002,0.2043914879428681
0.2670000000000002,0.20919732102727448
0.2680000000000002,0.2132713995710682
0.2690000000000002,0.21657913585656394
0.2700000000000002,0.2190915329104832
0.2710000000000002,0.2207859738880761
0.2720000000000002,0.2216468999496099
0.2730000000000002,0.2216663084661615
0.2740000000000002,0.22084401945729015
0.2750000000000002,0.21918768168736352
0.2760000000000002,0.21671251776255274
0.2770000000000002,0.21344083558933336
0.2780000000000002,0.20940135736108823
0.2790000000000002,0.20462843368752964
0.2800000000000002,0.19916121838974293
0.2810000000000002,0.19304287979305446
0.2820000000000002,0.18631991973317877
0.2830000000000002,0.17904166570246133
0.2840000000000002,0.17125999889834578
0.2850000000000002,0.1630293861094608
0.2860000000000002,0.15440730203074365
0.2870000000000002,0.14545516866882877
0.2880000000000002,0.1362400127294425
0.2890000000000002,0.12683717209895348
0.2900000000000002,0.1173346062134721
0.2910000000000002,0.10783974284643065
0.2920000000000002,0.09849040529741052
0.2930000000000002,0.08947223066783515
0.2940000000000002,0.08104567451654474
0.2950000000000002,0.07358374461481755
0.2960000000000002,0.0676082346751707
0.2970000000000002,0.06377000709227583
0.2980000000000002,0.06266682250735787
0.2990000000000002,0.06450646499866784
0.3000000000000002,0.06895219776676914
0.3010000000000002,0.07536372816064116
0.3020000000000002,0.08311412691072093
0.3030000000000002,0.09172135209240222
0.3040000000000002,0.10084497258356552
0.3050000000000002,0.11024673829131149
0.3060000000000002,0.11975529147478854
0.3070000000000002,0.1292418781993754
0.3080000000000002,0.13860485968847874
0.3090000000000002,0.1477600128584582
0.3100000000000002,0.1566344455220903
0.3110000000000002,0.16516276372583566
0.3120000000000002,0.1732846735744273
0.3130000000000002,0.18094353133744218
0.3140000000000002,0.18808555084712889
0.3150000000000002,0.19465949039307454
0.3160000000000002,0.20061670525334538
0.3170000000000002,0.2059114856693452
0.3180000000000002,0.21050161467258197
0.31900000000000023,0.21434908287055568
0.32000000000000023,0.21742089341355123
0.32100000000000023,0.21968988448183638
0.32200000000000023,0.2211354929443478
0.32300000000000023,0.22174438488621048
0.32400000000000023,0.22151088877349764
0.32500000000000023,0.22043718554004602
0.32600000000000023,0.21853323512045428
0.32700000000000023,0.2158164473760179
0.32800000000000024,0.2123111325356488
0.32900000000000024,0.20804778812256175
0.33000000000000024,0.20306229324803973
0.33100000000000024,0.19739508659309613
0.33200000000000024,0.19109040288815468
0.33300000000000024,0.18419563730726946
0.33400000000000024,0.17676090187654334
0.33500000000000024,0.16883883716533987
0.33600000000000024,0.16048475108933238
0.33700000000000024,0.15175718074967404
0.33800000000000024,0.1427190219065364
0.33900000000000025,0.1334394588627054
0.34000000000000025,0.12399708093470249
0.34100000000000025,0.11448483401308658
0.34200000000000025,0.10501789498109138
0.34300000000000025,0.09574625007328325
0.34400000000000025,0.08687465953116467
0.34500000000000025,0.07869301253495171
0.34600000000000025,0.07161606980193128
0.34700000000000025,0.06621147701730215
0.34800000000000025,0.0631429542815078
0.34900000000000025,0.06292701953537846
0.35000000000000026,0.06560492914834366
0.35100000000000026,0.07071141771925403
0.35200000000000026,0.07758415228129421
0.35300000000000026,0.0856345356529302
0.35400000000000026,0.09442643874251515
0.35500000000000026,0.10365439641160007
0.35600000000000026,0.11310342674183319
0.35700000000000026,0.12261703377443577
0.35800000000000026,0.13207590137582387
0.35900000000000026,0.14138442834388393
0.36000000000000026,0.15046230042927164
0.36100000000000027,0.15923919456920815
0.36200000000000027,0.1676514439144658
0.36300000000000027,0.1756399641478627
0.36400000000000027,0.18314902485115273
0.36500000000000027,0.1901256156822461
0.36600000000000027,0.19651925285533287
0.36700000000000027,0.20228212471831097
0.36800000000000027,0.20736950223111708
0.36900000000000027,0.21174035054143658
0.3700000000000003,0.2153580780670896
0.3710000000000003,0.2181913545480012
0.3720000000000003,0.2202149238890367
0.3730000000000003,0.22141033532153406
0.3740000000000003,0.22176652070240072
0.3750000000000003,0.2212801584298999
0.3760000000000003,0.21995578526636428
0.3770000000000003,0.21780564398781235
0.3780000000000003,0.21484928330241654
0.3790000000000003,0.21111295243535005
0.3800000000000003,0.20662885242844312
0.3810000000000003,0.20143431752696125
0.3820000000000003,0.19557100313639747
0.3830000000000003,0.1890841537819373
0.3840000000000003,0.18202201869303708
0.3850000000000003,0.174435478188701
0.3860000000000003,0.16637794548092086
0.3870000000000003,0.15790562100726205
0.3880000000000003,0.1490782067379461
0.3890000000000003,0.1399602464990067
0.3900000000000003,0.1306233627518761
0.3910000000000003,0.1211498407391082
0.3920000000000003,0.1116383180327968
0.3930000000000003,0.10221284584276269
0.3940000000000003,0.09303736252863531
0.3950000000000003,0.08433849695887097
0.3960000000000003,0.07643927617907133
0.3970000000000003,0.06979921453101957
0.3980000000000003,0.06502756239040235
0.3990000000000003,0.06277845517744877
0.4000000000000003,0.06345406704776402
0.4010000000000003,0.06692591055495063
0.4020000000000003,0.0726316977068889
0.4030000000000003,0.07991233380221795
0.4040000000000003,0.08822372660219971
0.4050000000000003,0.09717313240312256
0.4060000000000003,0.10648629315849598
0.4070000000000003,0.11596861720998691
0.4080000000000003,0.12547657985047436
0.4090000000000003,0.1348991135848294
0.4100000000000003,0.14414591131699578
0.4110000000000003,0.15314010035223774
0.4120000000000003,0.16181363231189827
0.4130000000000003,0.17010438434345748
0.4140000000000003,0.17795437338619738
0.4150000000000003,0.1853087268480308
0.4160000000000003,0.1921151940212989
0.4170000000000003,0.1983240632814078
0.4180000000000003,0.20388839419607852
0.4190000000000003,0.20876449487112922
0.4200000000000003,0.21291258160931012
0.4210000000000003,0.21629755613104276
0.4220000000000003,0.21888982999998835
0.4230000000000003,0.2206661208634696
0.4240000000000003,0.22161014451718408
0.4250000000000003,0.22171313350626537
0.4260000000000003,0.2209741282072312
0.4270000000000003,0.21940000922856578
0.4280000000000003,0.21700526762670927
0.4290000000000003,0.21381153764408825
0.4300000000000003,0.20984694106625898
0.4310000000000003,0.2051453095613894
0.43200000000000033,0.19974536011274355
0.43300000000000033,0.19368989962480584
0.43400000000000033,0.1870251305048541
0.43500000000000033,0.17980012316988478
0.43600000000000033,0.17206651826043998
0.43700000000000033,0.1638785255199018
0.43800000000000033,0.15529330332806734
0.43900000000000033,0.14637184037450618
0.44000000000000034,0.1371805310283409
0.44100000000000034,0.12779375926590647
0.44200000000000034,0.11829801807692208
0.44300000000000034,0.10879845003702457
0.44400000000000034,0.09942927892011431
0.44500000000000034,0.09037044714690039
0.44600000000000034,0.08187352522562068
0.44700000000000034,0.0742984951857948
0.44800000000000034,0.06815145203531636
0.44900000000000034,0.06407454926186118
0.45000000000000034,0.06268401042401048
0.45100000000000035,0.06423902709452228
0.45200000000000035,0.06845156790831217
0.45300000000000035,0.07469596740451287
0.45400000000000035,0.08233545931298453
0.45500000000000035,0.09087282067586389
0.45600000000000035,0.09995532573439794
0.45700000000000035,0.10933634896556249
0.45800000000000035,0.11883912893605567
0.45900000000000035,0.12833146320204322
0.46000000000000035,0.1377095000406865
0.46100000000000035,0.14688758002801042
0.46200000000000035,0.1557918651240579
0.46300000000000036,0.1643563256891381
0.46400000000000036,0.1725202252748616
0.46500000000000036,0.18022659152285048
0.46600000000000036,0.18742136723769356
0.46700000000000036,0.19405305521952826
0.46800000000000036,0.20007273822130073
0.46900000000000036,0.20543439146684295
0.47000000000000036,0.21009542129287873
0.47100000000000036,0.21401736710396146
0.47200000000000036,0.21716670038934535
0.47300000000000036,0.21951564867867002
0.47400000000000037,0.22104296824230352
0.47500000000000037,0.22173459070028892
0.47600000000000037,0.22158407793431623
0.47700000000000037,0.22059283742493538
0.47800000000000037,0.218770074846371
0.47900000000000037,0.21613248905086122
0.48000000000000037,0.21270374206793558
0.48100000000000037,0.2085137592632413
0.4820000000000004,0.20359792955353243
0.4830000000000004,0.19799628181326112
0.4840000000000004,0.19175271266958704
0.4850000000000004,0.18491433571125565
0.4860000000000004,0.17753101663018994
0.4870000000000004,0.1696551573454862
0.4880000000000004,0.16134179956484013
0.4890000000000004,0.15264914048312728
0.4900000000000004,0.1436395990517021
0.4910000000000004,0.13438165463152174
0.4920000000000004,0.12495282521616718
0.4930000000000004,0.11544440127527585
0.4940000000000004,0.10596896903781026
0.4950000000000004,0.09667242189628728
0.4960000000000004,0.08775304952737546
0.4970000000000004,0.07949075255913561
0.4980000000000004,0.07228617822071756
0.4990000000000004,0.06669186785287214
0.5000000000000003,0.06336863246126252
0.5010000000000003,0.06286224227968433
0.5020000000000003,0.06526912363838422
0.5030000000000003,0.07016355878870445
0.5040000000000003,0.07688833381004444
0.5050000000000003,0.08484201202049522
0.5060000000000003,0.09357389477880589
0.5070000000000003,0.10276753650073131
